title	text
រេច	<p>(គុ.) ដែល​ដាច់​របេះ​ខ្លះ​បន្តិច​ៗ, ដែល​ស្ទែះ​បន្តិច​ៗ: ឆ្នាំង​ដី​រេច​មាត់, សំពត់​រេច​ជាយ ។ រេច​រឹល ឬ រឹល​រេច ដែល​រឹល​នៅ​ខ្លី​ៗ ដុះ​លូត​លាស់​មិន​រួច: ស្មៅ​រេច​រឹល​ៗ ព. ប្រ. ដែល​ហិន​ហោច​ចម្រើន​មិន​រួច​: ការ​ងារ​រេច​រឹល, ជំនួញ​រេច​រឹល ។ កិ. វិ. ដែល​នៅ​តែ​ក្នុង​ទី​មួយ​អស់​កាល​យូរ: នៅ​រេច​រឹល ។</p>
រេចក​ភេសជ្ជៈ	<p>រេចៈកៈ ភេស័ចជៈ សំ. បា. (ន.) (រេចក) ថ្នាំ​បញ្ចុះ​ឲ្យ​បាត់​ទល់​អាចម (ហៅ​ថា វិរេចក​ភេសជ្ជៈ ឬ--ភៃសជ្យ ក៏​បាន ។ ម. ព. ភេសជ្ជៈ ផង) ។ --ភៃសជ្យ</p>
រេចន​កម្ម	<p>រេចៈ ន៉ៈ ក័ម សំ. បា. (ន.) (រេចន) ការ​បញ្ចុះ​ថ្នាំ​ឲ្យ​បាត់​ទល់​អាចម: ធ្វើ​រេចន​កម្ម (ហៅ វិរេចន​កម្ម ក៏​បាន) ។</p>
រេញ	<p>(គុ.) ទេញ, ក្រិស លូត​លាស់​ចម្រើន​មិន​រួច: សន្ទូង​រេញ, រាង​រេញ ។ ដែល​មាន​ថ្នាំង​ញឹក: ឫស្សី​ថ្នាំង​រេញ ។</p>
រេញ​ៗ	<p>(ម. ក្នុង ព. រិញ​ៗ) ។</p>
រេណុ	<p>--នុ សំ. បា. (ន.) (រេណុ)លំអង, ល្អង; លម្អិត; ផង់; ធូលី; កេសរ​ផ្កា (ព. កា.): រី​ហ្វូង​កន្លង់ ហើយ​ត្រាច់​តម្រង់ បុប្ផា​រេណូ នៅ​ជិត​អាស្រម ឮ​សូរ​អ៊ូ​ៗ ឥសី​ជា​គ្រូ ចង្រ្កម​ទៅ​មក ។ រេណូ</p>
រេប័ស	<p>--បុ័ស សំ. (ន.) (រេប, រេបស៑) ទាប, ថោក; ថោក​ទាប, ថោក​ថយ, ថយ​ថោក; កាច, កោង​កាច, អាក្រក់, គំរក់, ជួជាតិ; កំណាញ់: មនុស្ស​រេប័ស, របស់​រេប័ស, ចិត្ត​រេប័ស (ព. កា.): រី​ជន​រេប័ស កាច​ឃោរឃៅ​ណាស់ ចាស់​ស្ដី​មិន​ស្ដាប់ វា​ធ្វើ​អ្វី​ៗ បំពាន​លើ​ច្បាប់ ខុស​ចាក​តម្រាប់​ សណ្ដាប់​ភូមិ​ស្រុក ។</p>
រេផៈ	<p>សំ. (ន.) (រេផ) អក្សរ រ; ពាក្យ ។ ឈ្មោះ​វណ្ណយុត្ត​មួយ​ប្រភេទ​មាន​រូប​សណ្ឋាន​ដូច្នេះ (៌) សម្រាប់​ប្រើ​ក្នុង​ភាសា​សំស្រ្កឹត ដាក់​លើ​អក្សរ​តួ​ចុង​ឲ្យ​អក្សរ​តួ​ដើម​បន្ទាត់​នោះ​មាន​សូរ​សំឡេង​ញ័រ, ដូច​ជា: ទុគ៌ត, ទុព៌ល, បព៌ត ជាដើម (ម. ក្នុង ព. របាទ ផង) ។</p>
រេពល	<p>--ពល់ (ន.) មើល​ក្នុង​ពាក្យ រេហ៍​ពល ។</p>
រេរង់	<p>(ម. ព. រេ) ។ រេរា</p>
រេល	<p>(កិ. ឬ កិ. វិ.) ជ្រុលជ្រាល អំពី​គំនរ, អំពី​ពំនូក; ទ្រេល; រណែល: ពំនូក​ចំបើង​រេល, គំនរ​ឧស​រេល; ដួល​រេល, ផ្លែ​ស្វាយ​ជ្រុះ​រេល ។ ន. ពំនូក ឬ​គំនរ ដែល​ទ្រេល: ចំបើង​មួយ​រេល, ផ្លែ​ស្វាយ​មួយ​រេល ។</p>
រ៉េវ	<p>ស. (កិ. វិ.) (រេ៏វ អ. ថ. រ៉ិវ) ឆាប់, រហ័ស, ភ្លាម, ភ្លែត: រត់​រ៉េវ, ដើរ​លឿន​រ៉េវ, ដើរ​រ៉េវ​ៗ ។ ន. ទំហឹង​រហ័ស: រត់​មួយ​រ៉េវ ។</p>
រេវតី	<p>រេវៈតី ឬ--ដី សំ. បា. (ន.) ឈ្មោះ​ផ្កាយ​ឫក្ស​ទី ២៧ មាន​ពួក​ផ្កាយ ៣២ ដួង​ប្រជុំ​គ្នា មាន​សណ្ឋាន​ស្រដៀង​នឹង​រាង​សម្ភោរ: ឫក្ស​រេវតី, ផ្កាយ​រេវតី ឬ រេវតី​នក្សត្រ (ព. ហ.) ។</p>
រេហ៍​ពល	<p>រេពល់ សំ. (ន.) (រិហ, រី “បៀត​បៀន, ពិឃាត”, រិហ &gt; រេហ, រី &gt; រេ ?; ពល “កម្លាំង, ពល”; បើ​ផ្សំ​ដោយ​សន្មត​ជា រេហ​ពល ឬ រេ​ពល “កម្លាំង​បៀត​បៀន; ពល​អ្នក​បៀត​បៀន​ឬ​អ្នក​ពិឃាត”) ពួក​យោធា, ពួក​ទាហាន, កង​ទ័ព: កែន​រេហ៍​ពល, លើក​រេហ៍​ពល​ទៅ​ច្បាំង ។ ប្រើ​ជា រេ​ពល ក៏​បាន ( រេ) ។</p>
រ៉េះ​ៗ	<p>(កិ. វិ. ឬ គុ.) ដែល​ស្ដើង​ស្ដួច​ណាស់, ដែល​តិច​តួច​ស្ដើង​ស្ដួច​ក្រៃ​ពេក; ដែល​ខ្សោយ​ណាស់: ធ្វើ​ការ​រ៉េះ​ៗ; គ្នា​តិច​រ៉េះ​ៗ, កម្លាំង​រ៉េះ​ៗ ។</p>
រ៉ែ​ៗ	<p>(កិ.) យក​ប្រដាប់​ធ្វើ​ដោយ​ដែក​វាយ​ចុច​សង្កត់ ឬ ចោះ​ទម្លុះ​បន្ទះ ឬ​សន្លឹក​ស្ដើង​មាន​ស្ពាន់​ក្រាប់ និង​ក្រដាស​ជាដើម ឲ្យ​ទ្រុឌ​ឬ​ឲ្យ​ធ្លុះ​ជា​ក្បាច់​ឬ​ជា​ស្នាម, ជា​ប្រហោង: រ៉ែ​ក្បាច់​ភ្នែក​មាន់, រ៉ែ​សំបុត្រ​បង្កាន់​ដៃ, ហែក​ចុង​បង្កាន់​ដៃ​តាម​ស្នាម​រ៉ែ ។ ក្រដាស​រ៉ែ ក្រដាស​ដែល​ចោះ​ទម្លុះ​ញឹក​ៗ​ជា​ខ្សែ សម្រាប់​ហែក​បាន​ដោយ​ងាយ ។ ស. (ន.) លោហ​ធាតុ​ផ្សេង​ៗ​កើត​នៅ​ក្នុង​ដី ដែល​ជីក​គាស់​យក​មក​រម្លាយ​សម្រាំង​យក​តែ​សាច់​បាន​ជា​លោហ​ជាតិ​តាម​កំណើត​ដើម: រ៉ែ​សំណ, រ៉ែ​ស្ពាន់, រ៉ែ​ដែក ។ល។ (ឧ.) សូរ​ឮ​ញ័រ​ស្អា: កណ
រែក	<p>(កិ.) នាំ​យក​អ្វី​ៗ​ដែល​ពាក់​ព្យួរ​នៅ​ចុង​ដង​រែក​មាន​ទម្ងន់​ស្មើ​ភាគ​គ្នា​ទាំង​ពីរ​ខាង ដោយ​ដាក់​ដង​រែក​លើ​ស្មា​ម្ខាង: រែក​ឧស, រែក​អង្ករ ។ ព. ប្រ. មិន​លម្អៀង​ទៅ​រក​ម្ខាង​ៗ: ធ្វើ​ជា​ឥស្សរ​ជន​ត្រូវ​រែក​កុំ​ពុន; ចៅក្រម​ជម្រះ​ក្ដី​រែក ។ រះ​ទាំង​ពីរ​ខាង: ស៊ី​រែក, និយាយ​រែក, ធ្វើ​ការ​រែក ។ (ន.) ឈ្មោះ​ល្បែង​មួយ​ប្រភេទ ស្រដៀង​នឹង​ចត្រង្គ ខុស​គ្នា​តែ​ឈ្មោះ​កូន និង​ការ​ឈ្នះ​ចាញ់, មាន​បែប​ឲ្យ​ស៊ី​រែក​ទាំង​ពីរ​ខាង ឬ​បើ​អ្នក​ម្ខាង​ទាល់​ច្រក ត្រូវ​អ្នក​ម្ខាង​កៀរ​ក្រសោប​ស៊ី​បាន​ទាំងអស់: លេង​រែក (ជា​ល្បែង​សម្
រែង	<p>(កិ.) ចង​ក្រង​ឲ្យ​កើត​បាន​ជា​របែង: រែង​រនាប, រែង​ព្រួល ។ ចាប់​គ្រលែង​អង្រង់​ឲ្យ​លេច​ជ្រុះ​ចេញ​តាម​ប្រហោង​ច្រែង​ឬ​កាតៅ​ជាដើម: រែង​អង្ករ, រែង​ដី​ខ្សាច់, រែង​ម្សៅ ។ (និ. ជា កិ. នុ.) រមែង, តែង: រមែង​តែ, តែង​តែ, ធ្លាប់​តែ, ច្រើន​តែ, សឹង​តែ: អ្នក​លក់​រែង​ចង់​បាន​ចំណេញ អ្នក​ទិញ​រែង​តែ​ចង់​បាន​ថោក ។ ច្រើន​ប្រើ​ក្នុង​កាព្យ​ជាង​ពាក្យ​រាយ: ខ្លៅ​រែង​ស្អប់​ប្រាជ្ញ នា​អ្នក​ខ្លួន​ខ្លាច រែង​ធ្វើ​ជា​ហ៊ាន ខ្សត់​ខ្សោយ​ស្មុត​ទ្រុឌ រែង​ធ្វើ​ជា​មាន អ្នក​ឥត​សន្ដាន រែង​មើល​ងាយ​គេ ។ (សាស្រ្ដា​ច្បាប់​រាជ​នេតិ) ។ រែង​ត
រ៉ែង​ៗ	<p>(កិ. វិ.) ដែល​ពុះ​បន្តិច​ៗ​ព្រោះ​ដុត​ភ្លើង​មិន​ដល់: ទឹក​ពុះ​រ៉ែង​ៗ ។ ដែល​រាក់​ហើយ​ហូរ​បន្តិច​ៗ: ទឹក​ហូរ​រ៉ែង​ៗ ។ ព. ប្រ. ដែល​ធ្វើ​ការ​រវើក​ៗ​ស្បើយ​ៗ: ធ្វើ​ការ​រ៉ែង​ៗ ។</p>
រ៉ែត	<p>(គុ.) ដែល​ជូរ​ជ្រេញ​ខ្លាំង, ជូរ​គ្រែត: អម្ពិល​ជូរ​រ៉ែត ។ ព. ប្រ. មុខ​ជូរ​រ៉ែត​មុខ​ជូរ​ខ្លាំង, មុខ​ជូរ​គ្រែត (ម. ព. មុខ ផង) ។</p>
រ៉ែរ៉	<p>ស. (កិ. ឬ កិ. វិ.) រារង់, បង្អែបង្អង់​ចាំ, បង្គីបង្គា: រ៉ែរ៉​ចាំ; ដើរ​រ៉ែរ៉ ។</p>
រែះ	<p>(កិ.) ជ្រែះ, ធ្វើ​ឲ្យ​ដាច់ ឲ្យ​របេះ បន្តិច​ៗ ដោយ​ដែក​មាន​មុខ​មុត: រែះ​ប្រហោង​ដុំ​រទេះ, យក​ពន្លាក​រែះ​សាច់​ឈើ ។ រេះ</p>
រៃ	<p>(កិ.) ច្រាក​ប្រាក់​កាស​​ឬ​វត្ថុ​អ្វី​ៗ​ឲ្យ​ចេញ​រាល់​គ្នា​មាន​កំណត់​ឬ​ឲ្យ​ចេញ​ស្មើ​ភាគ​គ្នា: រៃ​ប្រាក់​ជួយ​សង្រ្គោះ​ពួក​មនុស្ស​ទ័ល​ក្រ, រៃ​អង្ករ​យក​ពី​ម្នាក់​ៗ​មួយ​ចាន​គោម ។ (ន.) សុខុម​សត្វ​មួយ​ប្រភេទ មាន​ស្លាប, នៅ​អាស្រ័យ​នឹង​ដើម​ឈើ​ខ្ពស់​ៗ, យំ​បញ្ចេញ​សូរ​សព្ទ​ឮ​ហួស​មាត្រ, រៃ​មាន ២ ប្រភេទ​គឺ រៃ​បាយ ឬ​រៃ​ចង្រ្កង់ យំ​ឮ​សូរ​ស្អា​មិន​សូវ​រំពង; រៃ​កណ្ដឹង យំ​លាន់​ឮ​រំពង​រន​រន្ថាន់​ស្រដៀង​នឹង​សូរ​កណ្ដឹង គួរ​ឲ្យ​ស្រណោះ (សំ. រៃ ជា កិ. “បញ្ចេញ​សំឡេង​លាន់​កង​រំពង”; ន. “សំឡេង​លាន់​កង​រំពង; ទ្រព្យ ”; គួរ​
រ៉ៃ	<p>ស. (ន.) ព្រុយ​សក់​ស្ត្រី ដែល​កាត់​ទុក​ឲ្យ​សល់​ត្រង់​សៀត​ផ្កា​ទាំង​ពីរ​ខាង​ដុះ​វែង​ចុះ​មក សម្រាប់​ចាប់​សៀត​ត្រចៀក, រាប់​ថា​ជា​លម្អ​តាម​សម័យ​និយម: កាត់​សក់​ទុក​រ៉ៃ, ដក​ជុក​ទុក​រ៉ៃ (ប្រើ​តែ​ក្នុង​រាជ្យ​ពី​ដើម) ។ ស. (ន.) ចំនួន​ផ្ទៃ​ដី ៤ ងារ​គឺ ២០ ព្យាម ៤ ជ្រុង​ត្រូវ​ជា ៤០០ ព្យាម​ក្រឡា (៤០០ ព្យាម​ការ៉េ) ឬ ៤០ ម៉ែត្រ ៤ ជ្រុង​ត្រូវ​ជា ១.៦០០ ម៉ែត្រ​ការ៉េ (ម៉ែត្រទ្វេគុណ): ដី​មួយ​រ៉ៃ (ប្រើ​តែ​ក្នុង​ខែត្រ​បាត់ដំបង, សៀមរាម) ។ ដីដាំដំណាំទំហំមួយរ៉ៃ។</p>
